PROJECT_ID,REPORT_MONTH,COST_OVERRUN_PCT,SCHEDULE_CHANGE_DAYS,DELAY_INDICATOR
617806.0,JUNE,0.0,,0
617806.0,JULY,0.0,,0
617807.0,APRIL,0.0,,0
617807.0,MAY,0.0,,0
617807.0,JUNE,0.0,,0
617807.0,JULY,0.0,,0
617808.0,APRIL,0.0,,0
617808.0,MAY,0.0,,0
617808.0,JUNE,0.0,,0
617808.0,JULY,0.0,,0
617818.0,APRIL,0.0,,0
617818.0,MAY,0.0,0.0,0
617818.0,JUNE,0.0,0.0,0
617818.0,JULY,0.0,,0
617819.0,APRIL,0.0,0.0,0
617819.0,MAY,0.0,0.0,0
617819.0,JUNE,0.0,0.0,0
617819.0,JULY,0.0,,0
617822.0,APRIL,0.0,0.0,0
617822.0,MAY,0.0,0.0,0
617822.0,JUNE,0.0,0.0,0
617822.0,JULY,0.0,,0
617827.0,APRIL,0.0,0.0,0
617827.0,MAY,0.0,0.0,0
617827.0,JUNE,0.0,0.0,0
617827.0,JULY,0.0,,0
617828.0,APRIL,0.0,5.0,1
617828.0,MAY,0.0,0.0,0
617828.0,JUNE,0.0,0.0,0
617828.0,JULY,0.0,0.0,0
617829.0,APRIL,0.0,-364.0,0
617829.0,MAY,0.0,-7.0,0
617829.0,JUNE,0.0,-7.0,0
617829.0,JULY,0.0,-7.0,0
617830.0,APRIL,0.0,0.0,0
617830.0,MAY,0.0,0.0,0
617830.0,JUNE,0.0,0.0,0
617830.0,JULY,0.0,,0
617832.0,APRIL,0.0,,0
617832.0,MAY,0.0,,0
617832.0,JUNE,0.0,,0
617832.0,JULY,0.0,,0
617836.0,APRIL,0.0,362.0,1
617836.0,MAY,0.0,362.0,1
617836.0,JUNE,0.0,362.0,1
617836.0,JULY,0.0,,0
617837.0,APRIL,0.0,362.0,1
617837.0,MAY,0.0,363.0,1
617837.0,JUNE,0.0,363.0,1
617837.0,JULY,0.0,363.0,1
617838.0,APRIL,0.0,0.0,0
617838.0,MAY,0.0,0.0,0
617838.0,JUNE,0.0,0.0,0
617838.0,JULY,0.0,,0
617839.0,APRIL,-14.700442750658532,0.0,0
617839.0,MAY,-14.700442750658532,0.0,0
617839.0,JUNE,-14.700442750658532,0.0,0
617839.0,JULY,-14.700442750658532,,0
617877.0,APRIL,0.0,,0
617877.0,MAY,0.0,,0
617877.0,JUNE,0.0,,0
617877.0,JULY,0.0,,0
617878.0,APRIL,0.0,,0
617878.0,MAY,0.0,,0
617878.0,JUNE,0.0,,0
617878.0,JULY,0.0,,0
617880.0,APRIL,0.0,,0
617880.0,MAY,0.0,,0
617880.0,JUNE,0.0,,0
617882.0,APRIL,0.0,,0
617882.0,MAY,0.0,,0
617882.0,JUNE,0.0,,0
617882.0,JULY,0.0,,0
617883.0,APRIL,0.0,,0
617883.0,MAY,0.0,,0
617883.0,JUNE,0.0,,0
617883.0,JULY,0.0,,0
617885.0,APRIL,0.0,1093.0,1
617885.0,MAY,0.0,1094.0,1
617885.0,JUNE,0.0,1095.0,1
617885.0,JULY,0.0,1096.0,1
617886.0,APRIL,0.0,6.0,1
617886.0,MAY,0.0,6.0,1
617886.0,JUNE,0.0,362.0,1
617886.0,JULY,0.0,363.0,1
617887.0,APRIL,0.0,733.0,1
617887.0,MAY,0.0,733.0,1
617887.0,JUNE,0.0,1093.0,1
617888.0,APRIL,0.0,369.0,1
617888.0,MAY,0.0,369.0,1
617888.0,JUNE,0.0,370.0,1
617888.0,JULY,0.0,370.0,1
617889.0,APRIL,0.0,730.0,1
617889.0,MAY,0.0,731.0,1
617889.0,JUNE,0.0,732.0,1
617889.0,JULY,0.0,732.0,1
617890.0,APRIL,0.0,,0
617890.0,MAY,0.0,,0
617890.0,JUNE,0.0,,0
617890.0,JULY,0.0,,0
617891.0,APRIL,0.0,366.0,1
617891.0,MAY,0.0,366.0,1
617892.0,APRIL,0.0,1090.0,1
617892.0,MAY,0.0,1092.0,1
617892.0,JUNE,0.0,1092.0,1
617892.0,JULY,0.0,1095.0,1
617893.0,APRIL,0.0,0.0,0
617893.0,MAY,0.0,0.0,0
617893.0,JUNE,0.0,0.0,0
617893.0,JULY,0.0,0.0,0
617894.0,APRIL,0.0,9.0,1
617894.0,MAY,0.0,365.0,1
617894.0,JUNE,0.0,367.0,1
617894.0,JULY,0.0,367.0,1
617895.0,APRIL,0.0,373.0,1
617895.0,MAY,0.0,373.0,1
617895.0,JUNE,0.0,373.0,1
617895.0,JULY,0.0,373.0,1
617896.0,APRIL,0.0,0.0,0
617896.0,MAY,0.0,0.0,0
617896.0,JUNE,0.0,0.0,0
617896.0,JULY,0.0,0.0,0
617897.0,APRIL,0.0,364.0,1
617897.0,MAY,0.0,368.0,1
617897.0,JUNE,0.0,368.0,1
617897.0,JULY,0.0,370.0,1
617898.0,APRIL,0.0,0.0,0
617898.0,MAY,0.0,0.0,0
617898.0,JUNE,0.0,0.0,0
617898.0,JULY,0.0,0.0,0
617899.0,APRIL,0.0,9.0,1
617899.0,MAY,0.0,9.0,1
617899.0,JUNE,0.0,9.0,1
617899.0,JULY,0.0,9.0,1
617900.0,APRIL,0.0,366.0,1
617900.0,MAY,0.0,366.0,1
617901.0,APRIL,0.0,722.0,1
617901.0,MAY,0.0,722.0,1
617901.0,JUNE,0.0,726.0,1
617901.0,JULY,0.0,726.0,1
617902.0,APRIL,0.0,0.0,0
617902.0,MAY,0.0,0.0,0
617902.0,JUNE,0.0,0.0,0
617902.0,JULY,0.0,0.0,0
617904.0,APRIL,0.0,362.0,1
617904.0,MAY,0.0,362.0,1
617904.0,JUNE,0.0,362.0,1
617904.0,JULY,0.0,367.0,1
617905.0,APRIL,0.0,370.0,1
617905.0,MAY,0.0,370.0,1
617905.0,JUNE,0.0,370.0,1
617905.0,JULY,0.0,730.0,1
617906.0,APRIL,18.081914030819142,0.0,0
617906.0,MAY,18.081914030819142,0.0,0
617906.0,JUNE,18.081914030819142,0.0,0
617906.0,JULY,18.081914030819142,0.0,0
617907.0,APRIL,0.0,726.0,1
617907.0,MAY,0.0,726.0,1
617908.0,APRIL,0.0,0.0,0
617908.0,MAY,0.0,0.0,0
617908.0,JUNE,0.0,0.0,0
617908.0,JULY,0.0,0.0,0
617909.0,APRIL,0.0,0.0,0
617909.0,MAY,0.0,0.0,0
617909.0,JUNE,0.0,0.0,0
617909.0,JULY,0.0,0.0,0
617911.0,APRIL,19.79758904323701,3286.0,1
617911.0,MAY,19.79758904323701,3286.0,1
617911.0,JUNE,19.79758904323701,3288.0,1
617911.0,JULY,19.79758904323701,3288.0,1
617912.0,APRIL,0.0,0.0,0
617912.0,MAY,0.0,0.0,0
617912.0,JUNE,0.0,0.0,0
617912.0,JULY,0.0,0.0,0
617913.0,APRIL,6.198128200600393,2193.0,1
617913.0,MAY,6.198128200600393,2193.0,1
617913.0,JUNE,6.198128200600393,2193.0,1
617913.0,JULY,6.198128200600393,2193.0,1
617914.0,APRIL,3.672843344525977,724.0,1
617914.0,MAY,3.672843344525977,724.0,1
617914.0,JUNE,3.672843344525977,724.0,1
617914.0,JULY,3.672843344525977,724.0,1
617915.0,APRIL,-3.0534119219784928,361.0,1
617915.0,MAY,-3.0534119219784928,361.0,1
617915.0,JUNE,-3.0534119219784928,363.0,1
617916.0,APRIL,0.0,0.0,0
617916.0,MAY,0.0,0.0,0
617916.0,JUNE,0.0,0.0,0
617916.0,JULY,0.0,0.0,0
617917.0,APRIL,2.441367499947789,367.0,1
617917.0,MAY,2.441367499947789,367.0,1
617918.0,JULY,0.0,,0
617919.0,APRIL,0.0,1468.0,1
617919.0,MAY,0.0,1468.0,1
617919.0,JUNE,0.0,1468.0,1
617919.0,JULY,0.0,1468.0,1
617920.0,APRIL,0.0,0.0,0
617920.0,MAY,0.0,0.0,0
617920.0,JUNE,0.0,0.0,0
617920.0,JULY,0.0,0.0,0
617921.0,APRIL,0.0,364.0,1
617921.0,MAY,0.0,370.0,1
617921.0,JUNE,0.0,370.0,1
617921.0,JULY,0.0,370.0,1
617922.0,APRIL,0.0,0.0,0
617922.0,MAY,0.0,0.0,0
617922.0,JUNE,0.0,0.0,0
617922.0,JULY,0.0,0.0,0
617923.0,APRIL,0.0,0.0,0
617923.0,MAY,0.0,0.0,0
617923.0,JUNE,0.0,0.0,0
617923.0,JULY,0.0,0.0,0
617924.0,APRIL,0.0,364.0,1
617924.0,MAY,0.0,364.0,1
617925.0,APRIL,0.0,726.0,1
617925.0,MAY,0.0,726.0,1
617925.0,JUNE,0.0,727.0,1
617925.0,JULY,0.0,728.0,1
617926.0,APRIL,0.0,0.0,0
617926.0,MAY,0.0,0.0,0
617926.0,JUNE,0.0,0.0,0
617926.0,JULY,0.0,0.0,0
617927.0,APRIL,0.0,0.0,0
617927.0,MAY,0.0,0.0,0
617927.0,JUNE,0.0,0.0,0
617927.0,JULY,0.0,0.0,0
617928.0,APRIL,13.326275392046593,3.0,1
617928.0,MAY,13.326275392046593,3.0,1
617928.0,JUNE,13.326275392046593,4.0,1
617928.0,JULY,13.326275392046593,5.0,1
617929.0,APRIL,0.0,2199.0,1
617929.0,MAY,0.0,2199.0,1
617929.0,JUNE,0.0,2199.0,1
617929.0,JULY,0.0,2199.0,1
617930.0,APRIL,0.0,359.0,1
617930.0,MAY,0.0,359.0,1
617930.0,JUNE,0.0,365.0,1
617930.0,JULY,0.0,365.0,1
617931.0,APRIL,-11.098992750368904,725.0,1
617931.0,MAY,-11.098992750368904,725.0,1
617931.0,JUNE,-11.098992750368904,725.0,1
617931.0,JULY,-11.098992750368904,732.0,1
617932.0,APRIL,0.0,727.0,1
617932.0,MAY,0.0,727.0,1
617932.0,JUNE,0.0,731.0,1
617932.0,JULY,0.0,731.0,1
617933.0,APRIL,0.0,0.0,0
617933.0,MAY,0.0,0.0,0
617934.0,APRIL,0.0,2554.0,1
617934.0,MAY,0.0,2554.0,1
617934.0,JUNE,0.0,2556.0,1
617934.0,JULY,0.0,2556.0,1
617935.0,APRIL,17.27852348993289,736.0,1
617935.0,MAY,17.27852348993289,736.0,1
617935.0,JUNE,17.27852348993289,736.0,1
617935.0,JULY,17.27852348993289,736.0,1
617936.0,APRIL,-27.84755305326982,,0
617936.0,MAY,-27.84755305326982,,0
617936.0,JUNE,-27.84755305326982,,0
617936.0,JULY,-27.84755305326982,,0
617937.0,APRIL,0.0,,0
617937.0,MAY,0.0,,0
617937.0,JUNE,0.0,,0
617937.0,JULY,0.0,,0
617938.0,APRIL,0.0,0.0,0
617938.0,MAY,0.0,0.0,0
617938.0,JUNE,0.0,0.0,0
617938.0,JULY,0.0,0.0,0
617939.0,APRIL,0.0,0.0,0
617939.0,MAY,0.0,0.0,0
617939.0,JUNE,0.0,1.0,1
617939.0,JULY,0.0,1.0,1
617940.0,APRIL,0.0,730.0,1
617940.0,MAY,0.0,731.0,1
617940.0,JUNE,0.0,731.0,1
617940.0,JULY,0.0,736.0,1
617941.0,APRIL,0.0,0.0,0
617941.0,MAY,0.0,0.0,0
617941.0,JUNE,0.0,0.0,0
617941.0,JULY,0.0,0.0,0
617942.0,APRIL,0.0,6.0,1
617942.0,MAY,0.0,6.0,1
617942.0,JUNE,0.0,6.0,1
617942.0,JULY,0.0,6.0,1
617943.0,MAY,0.0,,0
617943.0,JUNE,0.0,0.0,0
617943.0,JULY,0.0,0.0,0
617944.0,APRIL,3.0906926502358933,0.0,0
617944.0,MAY,3.0906926502358933,0.0,0
617945.0,APRIL,0.0,0.0,0
617945.0,MAY,0.0,0.0,0
617945.0,JUNE,0.0,0.0,0
617945.0,JULY,0.0,0.0,0
617946.0,APRIL,0.0,1837.0,1
617946.0,MAY,0.0,1837.0,1
617946.0,JUNE,0.0,1837.0,1
617946.0,JULY,0.0,1837.0,1
617947.0,APRIL,43.30728209813403,2549.0,1
617947.0,MAY,43.30728209813403,2549.0,1
617947.0,JUNE,43.30728209813403,2549.0,1
617947.0,JULY,43.30728209813403,2549.0,1
617948.0,APRIL,80.7702974726012,2192.0,1
617948.0,MAY,80.7702974726012,2192.0,1
617948.0,JUNE,80.7702974726012,2192.0,1
617948.0,JULY,80.7702974726012,2192.0,1
617949.0,APRIL,0.0,0.0,0
617949.0,MAY,0.0,0.0,0
617949.0,JUNE,0.0,0.0,0
617950.0,APRIL,0.0,0.0,0
617950.0,MAY,0.0,0.0,0
617950.0,JUNE,0.0,0.0,0
617950.0,JULY,0.0,0.0,0
617951.0,APRIL,0.0,0.0,0
617951.0,MAY,0.0,0.0,0
617951.0,JUNE,0.0,0.0,0
617951.0,JULY,0.0,0.0,0
617954.0,APRIL,0.0,367.0,1
617954.0,MAY,0.0,367.0,1
617955.0,APRIL,0.0,374.0,1
617955.0,MAY,0.0,374.0,1
617955.0,JUNE,0.0,374.0,1
617955.0,JULY,0.0,374.0,1
617957.0,APRIL,0.0,,0
617957.0,MAY,0.0,,0
617958.0,APRIL,0.0,727.0,1
617958.0,MAY,0.0,727.0,1
617958.0,JUNE,0.0,728.0,1
617958.0,JULY,0.0,731.0,1
617959.0,APRIL,0.0,,0
617959.0,MAY,0.0,,0
617960.0,APRIL,7.386510307187363,2917.0,1
617960.0,MAY,7.386510307187363,2919.0,1
617960.0,JUNE,7.386510307187363,2921.0,1
617960.0,JULY,7.386510307187363,2921.0,1
617961.0,APRIL,51.766334244241754,2553.0,1
617961.0,MAY,51.766334244241754,2553.0,1
617961.0,JUNE,51.766334244241754,2556.0,1
617961.0,JULY,51.766334244241754,2556.0,1
617962.0,APRIL,8.82956019584048,0.0,0
617962.0,MAY,8.82956019584048,0.0,0
617962.0,JUNE,8.82956019584048,0.0,0
617962.0,JULY,8.82956019584048,0.0,0
617963.0,APRIL,18.836565096952906,6.0,1
617963.0,MAY,18.836565096952906,6.0,1
617963.0,JUNE,18.836565096952906,6.0,1
617963.0,JULY,18.836565096952906,0.0,0
617964.0,APRIL,0.0,0.0,0
617964.0,MAY,0.0,0.0,0
617964.0,JUNE,0.0,0.0,0
617964.0,JULY,0.0,0.0,0
617965.0,APRIL,0.0,730.0,1
617965.0,MAY,0.0,730.0,1
617965.0,JUNE,0.0,732.0,1
617965.0,JULY,0.0,732.0,1
617966.0,APRIL,23.125888545922624,2552.0,1
617966.0,MAY,23.125888545922624,2554.0,1
617966.0,JUNE,23.125888545922624,2554.0,1
617966.0,JULY,23.125888545922624,2557.0,1
617967.0,APRIL,0.0,363.0,1
617967.0,MAY,0.0,363.0,1
617967.0,JUNE,0.0,365.0,1
617967.0,JULY,0.0,365.0,1
617968.0,APRIL,0.0,1462.0,1
617968.0,MAY,0.0,1462.0,1
617968.0,JUNE,0.0,1462.0,1
617968.0,JULY,0.0,1462.0,1
617969.0,APRIL,0.0,0.0,0
617969.0,MAY,0.0,2.0,1
617969.0,JUNE,0.0,5.0,1
617969.0,JULY,0.0,5.0,1
617970.0,APRIL,0.0,1465.0,1
617970.0,MAY,0.0,1465.0,1
617971.0,APRIL,0.0,0.0,0
617971.0,MAY,0.0,0.0,0
617971.0,JUNE,0.0,0.0,0
617971.0,JULY,0.0,0.0,0
617972.0,APRIL,0.0,,0
617972.0,MAY,0.0,,0
617972.0,JUNE,0.0,,0
617972.0,JULY,0.0,,0
617973.0,APRIL,0.0,2183.0,1
617973.0,MAY,0.0,2183.0,1
617974.0,APRIL,0.0,,0
617974.0,MAY,0.0,,0
617974.0,JUNE,0.0,,0
617974.0,JULY,0.0,,0
617975.0,APRIL,0.0,1822.0,1
617975.0,MAY,0.0,1822.0,1
617976.0,APRIL,0.0,0.0,0
617976.0,MAY,0.0,0.0,0
617976.0,JUNE,0.0,2.0,1
617976.0,JULY,0.0,3.0,1
617977.0,APRIL,10.961756910261263,727.0,1
617977.0,MAY,10.961756910261263,727.0,1
617978.0,APRIL,0.0,0.0,0
617978.0,MAY,0.0,0.0,0
617978.0,JUNE,0.0,0.0,0
617978.0,JULY,0.0,0.0,0
617979.0,APRIL,0.0,-359.0,0
617979.0,MAY,0.0,-359.0,0
617979.0,JUNE,0.0,-359.0,0
617979.0,JULY,0.0,-359.0,0
617980.0,APRIL,0.0,2195.0,1
617980.0,MAY,0.0,2195.0,1
617980.0,JUNE,0.0,2195.0,1
617980.0,JULY,0.0,2562.0,1
617981.0,APRIL,0.0,2557.0,1
617981.0,MAY,0.0,2557.0,1
617982.0,APRIL,0.0,366.0,1
617982.0,MAY,0.0,366.0,1
617983.0,APRIL,-5.242914341561838,730.0,1
617983.0,MAY,-5.242914341561838,730.0,1
617983.0,JUNE,-5.242914341561838,731.0,1
617983.0,JULY,-5.242914341561838,732.0,1
617984.0,APRIL,0.0,371.0,1
617984.0,MAY,0.0,371.0,1
617984.0,JUNE,0.0,728.0,1
617984.0,JULY,0.0,728.0,1
617985.0,APRIL,11.162518412206826,1455.0,1
617985.0,MAY,11.162518412206826,1455.0,1
617985.0,JUNE,11.162518412206826,1455.0,1
617985.0,JULY,11.162518412206826,1455.0,1
617986.0,APRIL,0.0,0.0,0
617986.0,MAY,0.0,0.0,0
617986.0,JUNE,0.0,0.0,0
617986.0,JULY,0.0,0.0,0
617987.0,APRIL,0.0,0.0,0
617987.0,MAY,0.0,0.0,0
617987.0,JUNE,0.0,0.0,0
617987.0,JULY,0.0,0.0,0
617988.0,APRIL,-17.010448741899324,0.0,0
617988.0,MAY,-17.010448741899324,0.0,0
617988.0,JUNE,-17.010448741899324,0.0,0
617988.0,JULY,-17.010448741899324,0.0,0
617989.0,APRIL,19.25375031782356,1818.0,1
617989.0,MAY,19.25375031782356,2184.0,1
617989.0,JUNE,19.25375031782356,2184.0,1
617989.0,JULY,19.25375031782356,2184.0,1
617990.0,APRIL,0.0,,0
617990.0,MAY,0.0,,0
617991.0,APRIL,0.0,2562.0,1
617991.0,MAY,0.0,2562.0,1
617991.0,JUNE,0.0,2564.0,1
617991.0,JULY,0.0,2564.0,1
617992.0,APRIL,0.0,2189.0,1
617992.0,MAY,0.0,2189.0,1
617993.0,APRIL,0.0,2552.0,1
617993.0,MAY,0.0,2552.0,1
617994.0,APRIL,-12.41627851630231,2193.0,1
617994.0,MAY,-12.41627851630231,2193.0,1
617994.0,JUNE,-12.41627851630231,2193.0,1
617994.0,JULY,-12.41627851630231,2193.0,1
617995.0,APRIL,0.0,2199.0,1
617995.0,MAY,0.0,2199.0,1
617995.0,JUNE,0.0,2564.0,1
617995.0,JULY,0.0,2564.0,1
617996.0,APRIL,0.0,2558.0,1
617996.0,MAY,0.0,2558.0,1
617997.0,MAY,0.0,0.0,0
617997.0,JUNE,0.0,0.0,0
617997.0,JULY,0.0,0.0,0
617998.0,APRIL,0.0,366.0,1
617998.0,MAY,0.0,374.0,1
617998.0,JUNE,0.0,374.0,1
617998.0,JULY,0.0,374.0,1
617999.0,APRIL,0.0,6.0,1
617999.0,MAY,0.0,6.0,1
617999.0,JUNE,0.0,364.0,1
617999.0,JULY,0.0,364.0,1
618000.0,APRIL,-13.473053892215578,733.0,1
618000.0,MAY,-13.473053892215578,733.0,1
618000.0,JUNE,-13.473053892215578,735.0,1
618000.0,JULY,-13.473053892215578,735.0,1
618001.0,APRIL,22.79129912714173,1096.0,1
618001.0,MAY,22.79129912714173,1096.0,1
618001.0,JUNE,22.79129912714173,1096.0,1
618001.0,JULY,22.79129912714173,1096.0,1
618002.0,APRIL,0.0,,0
618002.0,MAY,0.0,,0
618003.0,APRIL,0.0,725.0,1
618003.0,MAY,0.0,725.0,1
618003.0,JUNE,0.0,726.0,1
618003.0,JULY,0.0,728.0,1
618004.0,APRIL,0.0,362.0,1
618004.0,MAY,0.0,362.0,1
618004.0,JUNE,0.0,0.0,0
618004.0,JULY,0.0,0.0,0
618005.0,APRIL,55.733855185909974,2923.0,1
618005.0,MAY,55.733855185909974,2924.0,1
618005.0,JUNE,55.733855185909974,2926.0,1
618006.0,APRIL,36.10622819590556,2916.0,1
618006.0,MAY,36.10622819590556,2917.0,1
618007.0,APRIL,27.668534249051156,2917.0,1
618007.0,MAY,27.668534249051156,2918.0,1
618008.0,APRIL,45.7723269760657,368.0,1
618008.0,MAY,45.7723269760657,368.0,1
618009.0,APRIL,8.701087635954504,1463.0,1
618009.0,MAY,8.701087635954504,1464.0,1
618009.0,JUNE,8.701087635954504,1466.0,1
618009.0,JULY,8.701087635954504,1469.0,1
618010.0,APRIL,0.0,0.0,0
618010.0,MAY,0.0,0.0,0
618010.0,JUNE,0.0,0.0,0
618010.0,JULY,0.0,0.0,0
618011.0,APRIL,0.0,731.0,1
618011.0,MAY,0.0,733.0,1
618011.0,JUNE,0.0,736.0,1
618011.0,JULY,0.0,736.0,1
618012.0,APRIL,0.0,4.0,1
618012.0,MAY,0.0,4.0,1
618012.0,JUNE,0.0,10.0,1
618012.0,JULY,0.0,10.0,1
618013.0,APRIL,-31.048316762602468,360.0,1
618013.0,MAY,-31.048316762602468,360.0,1
618013.0,JUNE,-31.048316762602468,362.0,1
618013.0,JULY,-31.048316762602468,362.0,1
618014.0,APRIL,0.0,0.0,0
618014.0,MAY,0.0,0.0,0
618014.0,JUNE,0.0,0.0,0
618014.0,JULY,0.0,0.0,0
618015.0,APRIL,1.5615988642917396,11.0,1
618015.0,MAY,1.5615988642917396,11.0,1
618015.0,JUNE,1.5615988642917396,11.0,1
618015.0,JULY,1.5615988642917396,11.0,1
618016.0,APRIL,0.0,0.0,0
618016.0,MAY,0.0,0.0,0
618016.0,JUNE,0.0,0.0,0
618016.0,JULY,0.0,0.0,0
618017.0,APRIL,0.0,11.0,1
618017.0,MAY,0.0,11.0,1
618017.0,JUNE,0.0,11.0,1
618017.0,JULY,0.0,11.0,1
618018.0,APRIL,0.0,370.0,1
618018.0,MAY,0.0,370.0,1
618018.0,JUNE,0.0,370.0,1
618018.0,JULY,0.0,370.0,1
618019.0,APRIL,0.0,366.0,1
618019.0,MAY,0.0,366.0,1
618019.0,JUNE,0.0,369.0,1
618019.0,JULY,0.0,369.0,1
618020.0,APRIL,0.0,369.0,1
618020.0,MAY,0.0,369.0,1
618020.0,JUNE,0.0,375.0,1
618020.0,JULY,0.0,375.0,1
618021.0,APRIL,0.0,0.0,0
618021.0,MAY,0.0,0.0,0
618021.0,JUNE,0.0,0.0,0
618021.0,JULY,0.0,0.0,0
618022.0,APRIL,26.59193343349128,369.0,1
618022.0,MAY,26.59193343349128,369.0,1
618022.0,JUNE,26.59193343349128,369.0,1
618022.0,JULY,26.59193343349128,369.0,1
618023.0,APRIL,0.0,364.0,1
618023.0,MAY,0.0,364.0,1
618023.0,JUNE,0.0,364.0,1
618024.0,APRIL,0.0,367.0,1
618024.0,MAY,0.0,367.0,1
618024.0,JUNE,0.0,370.0,1
618024.0,JULY,0.0,370.0,1
618025.0,APRIL,0.0,2550.0,1
618025.0,MAY,0.0,2553.0,1
618025.0,JUNE,0.0,2554.0,1
618025.0,JULY,0.0,2554.0,1
618026.0,APRIL,0.0,2552.0,1
618026.0,MAY,0.0,2552.0,1
618027.0,APRIL,0.0,0.0,0
618027.0,MAY,0.0,9.0,1
618027.0,JUNE,0.0,9.0,1
618027.0,JULY,0.0,9.0,1
618028.0,APRIL,0.0,0.0,0
618028.0,MAY,0.0,0.0,0
618028.0,JUNE,0.0,0.0,0
618028.0,JULY,0.0,0.0,0
618029.0,APRIL,-11.01542673016054,730.0,1
618029.0,MAY,-11.01542673016054,732.0,1
618029.0,JUNE,-11.01542673016054,732.0,1
618029.0,JULY,-11.01542673016054,732.0,1
618030.0,APRIL,0.0,738.0,1
618030.0,MAY,0.0,738.0,1
618030.0,JUNE,0.0,738.0,1
618031.0,APRIL,0.0,361.0,1
618031.0,MAY,0.0,361.0,1
618031.0,JUNE,0.0,361.0,1
618031.0,JULY,0.0,361.0,1
618033.0,APRIL,0.0,726.0,1
618033.0,MAY,0.0,726.0,1
618033.0,JUNE,0.0,726.0,1
618034.0,APRIL,0.0,0.0,0
618034.0,MAY,0.0,0.0,0
618034.0,JUNE,0.0,0.0,0
618034.0,JULY,0.0,0.0,0
618035.0,APRIL,0.0,7.0,1
618035.0,MAY,0.0,7.0,1
618035.0,JUNE,0.0,7.0,1
618035.0,JULY,0.0,7.0,1
618036.0,APRIL,0.0,0.0,0
618036.0,MAY,0.0,0.0,0
618036.0,JUNE,0.0,357.0,1
618036.0,JULY,0.0,357.0,1
618037.0,APRIL,-18.25746896457642,732.0,1
618037.0,MAY,-18.25746896457642,732.0,1
618037.0,JUNE,-18.25746896457642,735.0,1
618037.0,JULY,-18.25746896457642,735.0,1
618038.0,APRIL,0.0,,0
618038.0,MAY,0.0,,0
618038.0,JUNE,0.0,,0
618038.0,JULY,0.0,,0
618039.0,APRIL,0.0,,0
618039.0,MAY,0.0,,0
618039.0,JUNE,0.0,,0
618039.0,JULY,0.0,,0
618040.0,APRIL,0.0,,0
618040.0,MAY,0.0,,0
618040.0,JUNE,0.0,,0
618040.0,JULY,0.0,,0
618041.0,APRIL,0.0,,0
618041.0,MAY,0.0,,0
618041.0,JUNE,0.0,,0
618041.0,JULY,0.0,,0
618042.0,APRIL,0.0,363.0,1
618042.0,MAY,0.0,372.0,1
618042.0,JUNE,0.0,372.0,1
618042.0,JULY,0.0,372.0,1
618043.0,APRIL,6.41916605705926,0.0,0
618043.0,MAY,6.41916605705926,0.0,0
618043.0,JUNE,6.41916605705926,2.0,1
618043.0,JULY,6.41916605705926,2.0,1
618044.0,APRIL,0.0,,0
618044.0,MAY,0.0,,0
618044.0,JUNE,0.0,,0
618044.0,JULY,0.0,,0
618045.0,APRIL,0.0,,0
618045.0,MAY,0.0,,0
618046.0,APRIL,0.0,,0
618046.0,MAY,0.0,,0
618047.0,APRIL,0.0,0.0,0
618047.0,MAY,0.0,0.0,0
618047.0,JUNE,0.0,0.0,0
618047.0,JULY,0.0,0.0,0
618049.0,APRIL,0.0,0.0,0
618049.0,MAY,0.0,0.0,0
618049.0,JUNE,0.0,1.0,1
618049.0,JULY,0.0,1.0,1
618050.0,APRIL,3.952123507473479,367.0,1
618050.0,MAY,3.952123507473479,367.0,1
618051.0,JUNE,-8.999176276771014,740.0,1
618052.0,APRIL,0.0,0.0,0
618052.0,MAY,0.0,0.0,0
618052.0,JUNE,0.0,0.0,0
618052.0,JULY,0.0,0.0,0
618053.0,APRIL,0.0,0.0,0
618053.0,MAY,0.0,0.0,0
618053.0,JUNE,0.0,0.0,0
618053.0,JULY,0.0,0.0,0
618054.0,APRIL,0.0,6.0,1
618054.0,MAY,0.0,6.0,1
618054.0,JUNE,0.0,6.0,1
618054.0,JULY,0.0,10.0,1
618055.0,APRIL,0.0,365.0,1
618055.0,MAY,0.0,368.0,1
618055.0,JUNE,0.0,368.0,1
618055.0,JULY,0.0,368.0,1
618056.0,APRIL,-4.950456195428227,368.0,1
618056.0,MAY,-4.950456195428227,368.0,1
618056.0,JUNE,-4.950456195428227,368.0,1
618056.0,JULY,-4.950456195428227,368.0,1
618057.0,APRIL,0.0,372.0,1
618057.0,MAY,0.0,372.0,1
618057.0,JUNE,0.0,372.0,1
618057.0,JULY,0.0,372.0,1
618059.0,APRIL,0.0,364.0,1
618059.0,MAY,0.0,364.0,1
618059.0,JUNE,0.0,367.0,1
618059.0,JULY,0.0,367.0,1
618060.0,APRIL,0.0,728.0,1
618060.0,MAY,0.0,731.0,1
618060.0,JUNE,0.0,731.0,1
618060.0,JULY,0.0,734.0,1
618061.0,APRIL,0.0,0.0,0
618061.0,MAY,0.0,0.0,0
618061.0,JUNE,0.0,0.0,0
618061.0,JULY,0.0,0.0,0
618062.0,APRIL,0.0,357.0,1
618062.0,MAY,0.0,357.0,1
618063.0,APRIL,31.024888516217548,728.0,1
618063.0,MAY,31.024888516217548,731.0,1
618063.0,JUNE,31.024888516217548,731.0,1
618063.0,JULY,31.024888516217548,734.0,1
618064.0,APRIL,0.0,,0
